time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-0.786623007221,-0.730718840651,15.0462383843,6.09854052542,0.0931009743194,0.0,-1.1195848671,-1.56577709906,4.5303516984,-0.114844235078,0.014609599544,0.0,427.3549835906927,426.9795668749971,427.16697992263,426.9186813058129
2.1000000000000014,-0.855760985593,-0.82851042058,15.3208238989,6.0958789646,0.0940355432893,0.0,-1.18507385315,-1.69411724929,4.6219299254,-0.138604571915,0.0163077115653,0.0,460.54099970904196,460.6751980116496,461.4223696833328,459.52942191958124
2.1600000000000015,-0.928353059907,-0.933093331606,15.5957084609,6.08835965728,0.0952085338467,0.0,-1.2347832337,-1.7926137929,4.54096976065,-0.129952646553,0.0200859571006,0.0,404.9843396885527,405.32405334105675,404.0926231103598,404.85292796897687
2.2200000000000015,-1.00441013936,-1.04460101624,15.8702143526,6.08065586523,0.101777218299,0.0,-1.30109081387,-1.92498148609,4.60853679691,-0.12759736592,-0.00651214247002,0.0,455.1519694202772,453.0179191216105,454.4235622678865,454.59748913068825
2.2800000000000016,-1.08409624736,-1.16329642866,16.1443383185,6.07321070606,0.101909169019,0.0,-1.35516781433,-2.03215872889,4.52898362929,-0.133967743204,-0.0157222278945,0.0,408.12936688220145,407.3064776178513,405.88247616260884,405.29305887874324
2.3400000000000016,-1.16790916839,-1.29032428525,16.4220919655,6.07137309192,0.101038642577,0.0,-1.43840510845,-2.20211536969,4.72840376034,-0.16247245054,-0.0137321240824,0.0,494.75720527757886,494.9038509885308,497.1665423626445,495.05645216022367
2.4000000000000017,-1.25608884339,-1.42633961505,16.7058621648,6.06599093915,0.101026414069,0.0,-1.50092842308,-2.33222238401,4.73029403828,-0.140752200191,-0.0248742059262,0.0,437.76692389681136,436.83871335535446,435.3570892682404,437.1476914521055
2.4600000000000017,-1.34830098772,-1.57083214697,16.9922784243,6.06024241404,0.103774273381,0.0,-1.57306948043,-2.48465962641,4.8161428775,-0.159981894535,-0.0486636911717,0.0,464.7471946675118,462.8781470908232,465.64232614663996,464.1160360775969
2.520000000000002,-1.44471983867,-1.72426302673,17.2822991639,6.05156087529,0.10101105729,0.0,-1.64062666825,-2.63046020302,4.85066640065,-0.171743644234,-0.054362123178,0.0,450.1363032498926,449.67326460314524,450.13409013262776,449.15580463675644
2.580000000000002,-1.54567670261,-1.88783230429,17.5794634433,6.04240300107,0.0988728447939,0.0,-1.72423629847,-2.82269864354,5.05333334282,-0.161152737108,-0.043889253218,0.0,501.57011346877897,502.3289092120458,501.89528791578425,502.63997524603144
2.640000000000002,-1.65068538596,-2.06092739263,17.8797026041,6.03407240677,0.0968109313543,0.0,-1.77595037271,-2.94785538136,4.9547254193,-0.175084552907,-0.0367220682045,0.0,409.2629331912934,409.8994167669852,409.64078541525555,408.37083993854213
2.700000000000002,-1.75905400232,-2.24237660701,18.1768103921,6.02915932011,0.0947627431834,0.0,-1.83617253015,-3.10088263954,4.94855008711,-0.202218015211,-0.042400749781,0.0,440.5473834030093,440.07675251205006,442.19863988694635,439.92409085740394
2.760000000000002,-1.87110689424,-2.43339856482,18.4745372294,6.01771540163,0.0933282372498,0.0,-1.89876835162,-3.26749656463,4.97494746574,-0.212592336153,-0.0319998668016,0.0,452.26310065503816,453.099472812841,452.14594657597803,451.2683587314797
2.820000000000002,-1.98658266475,-2.63371975529,18.7704105982,6.00521536328,0.097317115227,0.0,-1.95073577689,-3.41088112261,4.88724608046,-0.208127765836,-0.00654467030233,0.0,415.21348590301403,417.44103632860504,414.58182899217263,414.9266159222145
